gene_symbol	disease_OMIM_ID
HTRA2	610297
HTRA2	617248
HTRA3	193235
HTRX1	605130
HTS	605389
HTSS1	146520
HTSS1	270300
HTSS2	194300
HTSS2	613981
HTSS2	614929
HTT	143100
HTT	164230
HTT	607834
HTX	306955
HTX	314390
HTX1	306955
HTX1	314390
HTX2	605376
HTX4	613751
HTX5	270100
HTX6	614779
HTX7	616749
HTX8	617205
HUP2	122880
HUP2	148820
HUP2	193500
HUP2	268220
HUS	126700
HUS	235400
HUS	609814
HUS	610698
HUWE1	300706
HVDAS	615873
HVEC	225060
HWE1	1
HWE2	2
HXB	615629
HYAL1	601492
HYC	236600
HYC	616053
HYC2	615219
HYD1	106600
HYD1	189500
HYD1	608874
HYD2	2
HYDIN	608647
HYDIN1	608647
HYDM	231090
HYDM2	614293
HYGN1	605899
HYLS1	236680
HYP	307800
HYPB	616831
HYPL	137760
HYPL	606657
HYPL	613435
HYPL1D	615947
HYPLIP1	602491
HYPLIP2	2
HYPOC1	145980
HYPOC1	239200
HYPOC1	601198
HYPOC1	612899
HYPOC2	145981
HYPOC2	615361
HYPP	168300
HYPP	170500
HYPP	608390
HYPP	613119
HYPP	613345
HYPP	614198
HYPT1	605389
HYPT10	10
HYPT11	615059
HYPT12	615885
HYPT13	615896
HYPT2	146520
HYPT2	270300
HYPT3	194300
HYPT3	613981
HYPT3	614929
HYPT4	146550
HYPT4	203655
HYPT4	209500
HYPT5	5
HYPT6	607903
HYPT7	604379
HYPT8	278150
HYPT9	9
HYRC1	615966
HYSP1	176807
HYSP1	300068
HYSP1	300633
HYSP1	312300
HYSP1	313200
HYSP2	300758
HYT1	145500
HYT2	145500
HYT3	145500
HYT4	145500
HYT5	145500
HYT6	145500
IAHSP	205100
IAHSP	606353
IAHSP	607225
IAP	300853
IARS	617093
IARS2	616007
IB1	125853
IBA57	615330
IBA57	616451
IBD1	186580
IBD1	266600
IBD1	607507
IBD1	617321
IBD10	611081
IBD13	120080
IBD13	612244
IBD14	612245
IBD14	612251
IBD17	605606
IBD17	612261
IBD19	607948
IBD19	612278
IBD25	610424
IBD25	612567
IBD28	613148
IBGC1	213600
IBGC2	2
IBGC4	131440
IBGC4	228550
IBGC4	601812
IBGC4	615007
IBGC4	616592
IBGC5	607174
IBGC5	607907
IBGC5	615483
IBGC6	616413
IBM2	269921
IBM2	605820
IBMPFD1	167320
IBMPFD1	613954
IBMPFD1	616687
IBMPFD2	615422
IBMPFD3	615424
IBMPFD3	615426
IBSN	271930
ICAM1	611162
ICAM4	111250
ICAS	271400
ICCA	128200
ICCA	602066
ICCA	605751
ICF1	242860
ICF2	614069
ICF3	616910
ICF4	616911
ICH	175780
ICH	180000
ICH	267430
ICH	607595
ICH	611773
ICH	612624
ICH	614483
ICH	614519
ICHYN	612281
ICK	612651
ICOS	607594
ICP1	147480
ICP1	211600
ICP1	243300
ICP3	600803
ICP3	602347
ICP3	614972
ICPPS	147891
ICR1	130650
ICR2	242300
ICR2B	242500
ICR2B	601277
ICRD	614559
ICRD	616289
ICS	244400
ICSBP1	614893
ICSBP1	614894
IDA	607014
IDA	607015
IDA	607016
IDD	600969
IDD	603932
IDDCA	617173
IDDCA	617182
IDDDFP	617333
IDDM10	601942
IDDM10	606367
IDDM12	140300
IDDM12	152700
IDDM12	601388
IDDM12	609755
IDDM12	616100
IDDM2	125852
IDDM2	606176
IDDM2	613370
IDDM2	616214
IDDM20	125853
IDDM20	142330
IDDM20	144700
IDDM20	222100
IDDM20	600496
IDDM20	612520
IDDM22	609532
IDDM22	610379
IDDM22	612522
IDDM5	600320
IDG2	137600
IDG2	180500
IDG2	180550
IDH1	137800
IDH2	613657
IDH3B	612572
IDPM	613657
IDS	309900
IDUA	607014
IDUA	607015
IDUA	607016
IECN2	275630
IER3IP1	614231
IF	261000
IFAP	300918
IFAP	308205
IFAP	308800
IFCR	261100
IFG	607948
IFG	609135
IFG	609423
IFG	609532
IFG	613254
IFGR2	614889
IFI	607948
IFI	609135
IFI	609423
IFI	609532
IFI	613254
IFI1	607948
IFI1	612278
IFI15	616126
IFI4	127400
IFI4	615010
IFI41	235550
IFI41	607948
IFI75	235550
IFI75	607948
IFIH1	182250
IFIH1	615846
IFITM3	614680
IFITM5	610967
IFNAR2	610424
IFNAR2	616669
IFNB2	108010
IFNB2	125853
IFNB2	148000
IFNB2	266600
IFNB2	604302
IFNG	607948
IFNG	609135
IFNG	609423
IFNG	609532
IFNG	613254
IFNGR1	209950
IFNGR1	600263
IFNGR1	607948
IFNGR1	610424
IFNGR1	615978
IFNGR2	614889
IFNGT1	614889
IFNL3	609532
IFT122	218330
IFT140	266920
IFT172	615630
IFT172	616394
IFT27	615996
IFT43	614099
IFT52	617102
IFT74	617119
IFT80	611263
IGA	613501
IGAN3	616818
IGAT	615287
IGB	612692
IGBP1	300472
IGDC1	300888
IGDS2	137600
IGDS2	180500
IGDS2	180550
IGF1	608747
IGF1R	270450
IGF2	616489
IGF2BP2	125853
IGF2R	114550
IGFALS	615961
IGFBP7	614224
IGFR2	152700
IGFR2	219700
IGFR2	611162
IGFR3	615707
IGHD1B	173100
IGHD1B	262400
IGHD1B	262650
IGHD1B	612781
IGHM	601495
IGHMBP2	604320
IGHMBP2	616155
IGKC	614102
IGKCD	614102
IGKJRB1	614814
IGL5	613500
IGLL1	613500
IGM	308230
IGNT	615287
IGO	613500
IGSF1	300888
IGSF3	149700
IHH	112500
IHH	607778
IHPM	616816
IHPRF1	615419
IHPRF1	616266
IHPRF3	616900
IHPS	1
IHPS1	1
IHPS2	2
IHPS3	3
IHPS4	4
IHPS5	5
IIAE1	610551
IIAE2	609423
IIAE2	613002
IIAE3	608033
IIAE4	255110
IIAE4	600649
IIAE4	608836
IIAE4	614212
IIAE5	614849
IIAE6	614850
IIAE7	616532
IK1	616873
IKAP	223900
IKBA	612132
IKBKA	613630
IKBKAP	223900
IKBKB	615592
IKBKG	300291
IKBKG	300301
IKBKG	300584
IKBKG	300636
IKBKG	300640
IKBKG	308300
IKK1	613630
IKKA	613630
IKZF1	616873
IL10	180300
IL10	609423
IL10	614395
IL10R	613148
IL10RA	613148
IL11RA	614188
IL12B	614890
IL12RB1	614891
IL13	600807
IL13	607154
IL17F	613956
IL17R	613953
IL17RA	613953
IL17RC	616445
IL17RD	615267
IL17RL	616445
IL1B	137215
IL1F5	614204
IL1HY1	614204
IL1R8	300143
IL1RAPL1	300143
IL1RN	137215
IL1RN	612628
IL1RN	612852
IL1RP3	614204
IL21	615767
IL21R	147050
IL21R	615207
IL23R	605606
IL23R	612261
IL28B	609532
IL2R	601942
IL2R	606367
IL2RA	601942
IL2RA	606367
IL2RG	300400
IL2RG	312863
IL31RA	613955
IL36RN	614204
IL4R	147050
IL4R	609423
IL4RA	147050
IL4RA	609423
IL6	108010
IL6	125853
IL6	148000
IL6	266600
IL6	604302
IL6Q	614689
IL6Q	614752
IL6R	614689
IL6R	614752
IL6RQ	614689
IL6RQ	614752
IL7R	608971
IL7RA	608971
IL8RA	609423
ILDR1	609646
ILFS1	615438
ILFS2	614800
ILFS2	616483
ILLD	615486
ILLD	616280
ILNEB	614748
ILVASC	607626
IMAGE	130650
IMAGE	614732
IMD1	300755
IMD1	307200
IMD10	160565
IMD10	185070
IMD10	612783
IMD11	615206
IMD11	616452
IMD12	615468
IMD13	615518
IMD14	615513
IMD15	615592
IMD16	615593
IMD17	615607
IMD18	615615
IMD19	615617
IMD2	300299
IMD2	301000
IMD2	313900
IMD20	615707
IMD21	601626
IMD21	614038
IMD21	614172
IMD21	614286
IMD22	615758
IMD23	615816
IMD24	615897
IMD25	610163
IMD26	615966
IMD27A	209950
IMD27A	600263
IMD27A	607948
IMD27A	610424
IMD27A	615978
IMD27B	209950
IMD27B	600263
IMD27B	607948
IMD27B	610424
IMD27B	615978
IMD28	614889
IMD29	614890
IMD30	614891
IMD31A	613796
IMD31A	614162
IMD31A	614892
IMD31B	613796
IMD31B	614162
IMD31B	614892
IMD31C	613796
IMD31C	614162
IMD31C	614892
IMD32A	614893
IMD32A	614894
IMD32B	614893
IMD32B	614894
IMD33	300291
IMD33	300301
IMD33	300584
IMD33	300636
IMD33	300640
IMD33	308300
IMD34	300645
IMD34	306400
IMD35	611521
IMD36	269880
IMD36	615214
IMD36	616005
IMD37	137245
IMD37	156240
IMD37	605027
IMD37	616098
IMD38	616126
IMD39	616345
IMD4	300400
IMD4	312863
IMD40	616433
IMD41	601942
IMD41	606367
IMD42	616622
IMD43	105200
IMD43	241600
IMD44	616636
IMD45	610424
IMD45	616669
IMD46	616740
IMD48	269840
IMD48	617006
IMD49	617237
IMD5	308240
IMD50	300988
IMD51	613953
IMD6	2
IMD7	615387
IMD8	615401
IMD9	612782
IMD9	615883
IMF1	131440
IMF1	228550
IMF1	601812
IMF1	615007
IMF1	616592
IMF2	125310
IMF2	130720
IMF2	615293
IMMD	615048
IMMD	615911
IMMD	616209
IMNEPD	616263
IMP2	125853
IMPA1	617323
IMPA3	614078
IMPAD1	614078
IMPDH1	180105
IMPDH1	613837
IMPG1	616151
IMPG2	613581
IMPG2	616152
IMPT1	114480
IMPT1	211980
IMPT1	268210
IN	609027
INAD1	256600
INAD1	610217
INAD1	612953
IND1	252010
INF2	613237
INF2	614455
ING1	275355
INI1	162091
INI1	609322
INI1	614608
INLU	111150
INLU	613566
INLU	613673
INPP5E	213300
INPP5E	610156
INPPL1	258480
INS	125852
INS	606176
INS	613370
INS	616214
INSL3	219050
INSR	246200
INSR	262190
INSR	609968
INSR	610549
INT1	615220
INT1	615221
INT2	610706
INT4	273395
INV	602088
INVS	602088
IOLOD	616921
IOLOD	616922
IOSCA	271245
IOSCA	609286
IOSCA	616138
IP	300291
IP	300301
IP	300584
IP	300636
IP	300640
IP	308300
IPAF	616050
IPAF	616115
IPD1	607676
IPD1	610799
IPD2	300291
IPD2	300301
IPD2	300584
IPD2	300636
IPD2	300640
IPD2	308300
IPEX	222100
IPEX	304790
IPF1	125853
IPF1	260370
IPF1	606392
IPLA2	256600
IPLA2	610217
IPLA2	612953
IPM150	616151
IPM200	613581
IPM200	616152
IPS	608649
IQCB1	609254
IQSEC2	309530
IRA1	602342
IRA1	616944
IRAK3	611064
IRAK4	607676
IRAK4	610799
IRAKM	611064
IREG1	606069
IRF1	211980
IRF1	613659
IRF3	616532
IRF4	611724
IRF5	612245
IRF5	612251
IRF6	119300
IRF6	119500
IRF6	608864
IRF7	616345
IRF7A	616345
IRF7B	616345
IRF7C	616345
IRF7H	616345
IRF8	614893
IRF8	614894
IRGM	607948
IRGM	612278
IRHOM2	148500
IRID1	601631
IRID1	602482
IRIDA	206200
IRK1	170390
IRK1	609622
IRK1	613980
IRS1	125853
IRS2	125853
IRX5	611174
IS1	1
IS2	2
ISCA2	616370
ISCU	255125
ISD11	615595
ISG15	616126
ISG43	617397
ISPD	614643
ISPD	616052
ISQMR	133190
ISQMR	600110
ISQMR	614457
ISSX	300004
ISSX	300215
ISSX	300419
ISSX	300672
ISSX	308350
ISSX	309510
IT15	143100
ITCH	613385
ITF2	610954
ITF2	613267
ITGA2	614200
ITGA2B	187800
ITGA2B	273800
ITGA3	614748
ITGA6	226730
ITGA7	613204
ITGA8	191830
ITGAM	609939
ITGB2	116920
ITGB3	187800
ITGB3	273800
ITGB3	608446
ITGB4	131800
ITGB4	226650
ITGB4	226730
ITGB6	616221
ITIH4	143890
ITIHL1	143890
ITK	613011
ITM1	615596
ITM2B	117300
ITM2B	176500
ITM2B	616079
ITPA	613850
ITPA	616647
ITPKC	611775
ITPR1	117360
ITPR1	206700
ITPR1	606658
ITPR2	106190
ITPR3	222100
IVD	243500
IYD	274800
Ii	110800
Ii	116700
JAE	254770
JAE	607631
JAG1	118450
JAG1	187500
JAGN1	616022
JAK2	133100
JAK2	254450
JAK2	263300
JAK2	600800
JAK2	601626
JAK2	614521
JAK3	600802
JAKL	600802
JAM3	613730
JARID1C	300534
JBS	243800
JBTS1	213300
JBTS1	610156
JBTS10	300209
JBTS10	300424
JBTS10	300804
JBTS10	311200
JBTS12	200990
JBTS12	607131
JBTS12	614120
JBTS13	614173
JBTS14	614424
JBTS15	614464
JBTS16	614465
JBTS17	277170
JBTS17	614615
JBTS18	258860
JBTS18	614815
JBTS19	614844
JBTS2	603194
JBTS2	608091
JBTS20	614970
JBTS20	615397
JBTS21	615636
JBTS22	615665
JBTS23	616490
JBTS23	616546
JBTS24	613885
JBTS24	616654
JBTS25	616781
JBTS27	614209
JBTS27	617120
JBTS28	249000
JBTS28	615990
JBTS28	617121
JBTS4	256100
JBTS4	266900
JBTS4	609583
JBTS5	610188
JBTS5	610189
JBTS5	611134
JBTS5	611755
JBTS5	615991
JBTS6	216360
JBTS6	607361
JBTS6	610688
JBTS6	613550
JBTS6	615991
JBTS7	216360
JBTS7	611560
JBTS7	611561
JBTS8	612291
JCK	613824
JCK	615415
JDP1	617384
JDSCD	245600
JIP	139210
JIP	174900
JIP	175050
JIP	260350
JK	111000
JKTBP	609115
JLNS	612347
JLNS	613695
JLNS2	612347
JLNS2	613695
JM23	309549
JMH	614745
JMML	151100
JMML	156250
JMML	163950
JMML	607785
JMP	256040
JNKBP1	617271
JOAG	137750
JOAG2	2
JP1	607831
JP2	613873
JP3	606438
JPD	170650
JPD	245000
JPD	245010
JPH1	607831
JPH2	613873
JPH3	606438
JPO1	616910
JUP	601214
JUP	611528
JWDS	251255
JWDS	606744
JWS	101200
JWS	101400
JWS	101600
JWS	123150
JWS	123500
JWS	123790
JWS	149730
JWS	207410
JWS	609579
JWS	613659
JWS	614592
JXC1	613671
K25	616760
K6HF	612318
K6IRS1	615896
K6IRS4	194300
K6IRS4	613981
K6IRS4	614929
KABUK1	147920
KABUK2	300867
KAI1	176807
KAL1	308700
KAL2	101600
KAL2	123150
KAL2	147950
KAL2	166250
KAL2	190440
KAL2	613001
KAL2	615465
KALRN	608901
KANK	612900
KANK1	612900
KANK2	616099
KANSL1	610443
KARS	613641
KARS	613916
KAT6A	616268
KAT6B	603736
KAT6B	606170
KATNB1	616212
KATNIP	616784
KATP1	613485
KATP1	613677
KBGS	148050
KBTBD10	615731
KBTBD13	609273
KBTBD5	615348
KCA4	616689
KCC2	616645
KCC2	616685
KCC3	218000
KCC3A	218000
KCC3B	218000
KCNA1	160120
KCNA2	616366
KCNA5	612240
KCNA9	192500
KCNA9	220400
KCNA9	607554
KCNA9	609621
KCNB1	616056
KCNC1	616187
KCNC3	605259
KCND3	607346
KCND3	616399
KCND3L	607346
KCND3L	616399
KCND3S	607346
KCND3S	616399
KCNE1	612347
KCNE1	613695
KCNE2	611493
KCNE2	613693
KCNE3	613119
KCNH1	135500
KCNH1	611816
KCNH2	609620
KCNH2	613688
KCNJ1	241200
KCNJ10	600791
KCNJ10	612780
KCNJ11	125853
KCNJ11	601820
KCNJ11	606176
KCNJ11	610582
KCNJ11	616329
KCNJ13	193230
KCNJ13	614186
KCNJ18	613239
KCNJ2	170390
KCNJ2	609622
KCNJ2	613980
KCNJ5	613485
KCNJ5	613677
KCNJ6	614098
KCNJ7	614098
KCNK18	613656
KCNK3	615344
KCNK9	612292
KCNMA1	609446
KCNMB1	608622
KCNN4	616689
KCNQ1	192500
KCNQ1	220400
KCNQ1	607554
KCNQ1	609621
KCNQ1OT1	130650
KCNQ2	121200
KCNQ2	613720
KCNQ3	121201
KCNQ4	600101
KCNT1	614959
KCNT1	615005
KCNV2	610356
KCR1	613688
KCS	241410
KCS	244460
KCS	617207
KCS1	241410
KCS1	244460
KCS1	617207
KCS2	127000
KCS2	602361
KCTD1	181270
KCTD17	616398
KCTD7	611726
KD	176807
KD	300068
KD	300633
KD	312300
KD	313200
KDF1	617337
KDM1A	616728
KDM5C	300534
KDM6A	300867
KDP	201300
KDP	614492
KDR	602089
KDVS	610443
KEL	110900
KEN	210720
KERA	217300
KET	103285
KET	106260
KET	129400
KET	603543
KET	604292
KET	605289
KFS1	118100
KFS1	613094
KFS1	613703
KFS1	615360
KFS2	214300
KFS3	613702
KFS3	613703
KFS3	613704
KFS4	616549
KFSDX	300918
KFSDX	308205
KFSDX	308800
KHDC3L	614293
KHK	229800
KIAA0018	602398
KIAA0024	151050
KIAA0031	610536
KIAA0036	609254
KIAA0042	616258
KIAA0062	617013
KIAA0069	615685
KIAA0078	614701
KIAA0083	615156
KIAA0083	615807
KIAA0089	611777
KIAA0090	616875
KIAA0092	614114
KIAA0095	616892
KIAA0098	256840
KIAA0111	268305
KIAA0122	311900
KIAA0123	213200
KIAA01613	601493
KIAA01613	609452
KIAA0172	612900
KIAA0178	300590
KIAA0180	615327
KIAA0187	107600
KIAA0192	300895
KIAA0192	305450
KIAA0192	309520
KIAA0196	220210
KIAA0196	603563
KIAA0203	114480
KIAA0214	601152
KIAA0214	609260
KIAA0214	617087
KIAA0225	616893
KIAA0226	615705
KIAA0230	269400
KIAA0260	269250
KIAA0274	216340
KIAA0274	611228
KIAA0274	612577
KIAA0274	612691
KIAA0294	608236
KIAA0304	617284
KIAA0309	136140
KIAA0312	300706
KIAA0316	300983
KIAA0319	600202
KIAA0321	270700
KIAA0328	203800
KIAA0329	615031
KIAA0331	214800
KIAA0340	603649
KIAA0347	604348
KIAA0356	611497
KIAA0372	222470
KIAA0373	610188
KIAA0373	610189
KIAA0373	611134
KIAA0373	611755
KIAA0373	615991
KIAA0376	145410
KIAA0376	600251
KIAA0386	616515
KIAA0415	613647
KIAA0424	300607
KIAA0436	616224
KIAA0437	269150
KIAA0437	616078
KIAA0439	617201
KIAA0441	614069
KIAA0442	615834
KIAA0461	616364
KIAA0467	615476
KIAA0472	270750
KIAA0472	610805
KIAA0473	615528
KIAA0517	615490
KIAA0522	309530
KIAA0526	613640
KIAA0532	216550
KIAA0540	139090
KIAA0545	616851
KIAA0551	617028
KIAA0556	616784
KIAA0562	616781
KIAA0581	613722
KIAA0586	616490
KIAA0586	616546
KIAA0590	266920
KIAA0601	616728
KIAA0603	616087
KIAA0605	231050
KIAA0609	608840
KIAA0609	613154
KIAA0624	615028
KIAA0635	614673
KIAA0642	607688
KIAA0645	604364
KIAA0650	158901
KIAA0650	603457
KIAA0657	612921
KIAA0683	616954
KIAA0686	604352
KIAA0686	605472
KIAA0692	616681
KIAA0699	615290
KIAA0706	611302
KIAA0720	611067
KIAA0720	615376
KIAA0725	615033
KIAA0733	614980
KIAA0753	617127
KIAA0755	616294
KIAA0760	614844
KIAA0772	616340
KIAA0784	615873
KIAA0788	610359
KIAA0791	615770
KIAA0796	610743
KIAA0796	612998
KIAA0806	615112
KIAA0833	614756
KIAA0839	212720
KIAA0839	614225
KIAA0849	132700
KIAA0849	601606
KIAA0849	605041
KIAA0852	616688
KIAA0856	616113
KIAA0869	615602
KIAA0898	253250
KIAA0903	611868
KIAA0912	613823
KIAA0912	614852
KIAA0926	606579
KIAA0926	615255
KIAA0926	617388
KIAA0928	138800
KIAA0928	180295
KIAA0928	601200
KIAA0936	612651
KIAA0971	220110
KIAA0978	605039
KIAA0978	614286
KIAA0990	605282
KIAA0992	606856
KIAA0998	615860
KIAA1005	216360
KIAA1005	611560
KIAA1005	611561
KIAA1011	612999
KIAA1017	614074
KIAA1018	614817
KIAA1025	608808
KIAA1025	616789
KIAA1033	615817
KIAA1034	612313
KIAA1052	614845
KIAA1074	188000
KIAA1088	615190
KIAA1088	616373
KIAA1091	617281
KIAA1094	610768
KIAA1106	616521
KIAA1111	300263
KIAA1119	251850
KIAA1122	129200
KIAA1122	136000
KIAA1134	614576
KIAA1134	615328
KIAA1140	243150
KIAA1150	615074
KIAA1154	610212
KIAA1154	616217
KIAA1154	617394
KIAA1166	314580
KIAA1171	220500
KIAA1171	605021
KIAA1171	614617
KIAA1171	615338
KIAA1171	616044
KIAA1176	616645
KIAA1176	616685
KIAA1179	615630
KIAA1179	616394
KIAA1202	300434
KIAA1204	100300
KIAA1212	260565
KIAA1235	135900
KIAA1260	300495
KIAA1260	300497
KIAA1262	610743
KIAA1262	612998
KIAA1266	613661
KIAA1267	610443
KIAA1270	614096
KIAA1270	615889
KIAA1279	609460
KIAA1283	617319
KIAA1294	616819
KIAA1295	249420
KIAA1301	617268
KIAA1302	616736
KIAA1304	188470
KIAA1313	300088
KIAA1320	616756
KIAA1323	615092
KIAA1336	613610
KIAA1336	614091
KIAA1338	234810
KIAA1345	216360
KIAA1345	612284
KIAA1345	612285
KIAA1351	614858
KIAA1374	611263
KIAA1381	611209
KIAA1385	615501
KIAA1393	616539
KIAA1395	614219
KIAA1421	616840
KIAA1422	614959
KIAA1422	615005
KIAA1437	613506
KIAA1441	616833
KIAA1455	615145
KIAA1461	156200
KIAA1463	136630
KIAA1509	236600
KIAA1509	616053
KIAA1516	610725
KIAA1518	616099
KIAA1526	607084
KIAA1526	611383
KIAA1529	613887
KIAA1530	614640
KIAA1546	614286
KIAA1564	615032
KIAA1565	614851
KIAA1568	610878
KIAA1570	604321
KIAA1575	300166
KIAA1577	603671
KIAA1605	614409
KIAA1613	615725
KIAA1618	607151
KIAA1630	204750
KIAA1630	615025
KIAA1632	242840
KIAA1633	604804
KIAA1640	613808
KIAA1650	606232
KIAA1650	613950
KIAA1662	609823
KIAA1669	251270
KIAA1677	300982
KIAA1685	617190
KIAA1705	609340
KIAA1708	135700
KIAA1713	615485
KIAA1732	616831
KIAA1756	610743
KIAA1756	612998
KIAA1757	615761
KIAA1771	615859
KIAA1780	614399
KIAA1784	613951
KIAA1794	609053
KIAA1802	616579
KIAA1809	617101
KIAA1840	602099
KIAA1840	604360
KIAA1840	616668
KIAA1843	616801
KIAA1844	616708
KIAA1851	615350
KIAA1851	615351
KIAA1851	615352
KIAA1858	229200
KIAA1867	612581
KIAA1870	615155
KIAA1872	601238
KIAA1882	613192
KIAA1885	615917
KIAA1895	127000
KIAA1895	602361
KIAA1910	137580
KIAA1910	613229
KIAA1933	617157
KIAA1970	614924
KIAA1972	616723
KIAA1983	235510
KIAA1985	601596
KIAA1985	613353
KIAA1987	613951
KIAA2022	300912
KIAA2034	600652
KIAA2034	614369
KIBRA	615602
KID	124500
KID	148210
KID	148350
KID	149200
KID	220290
KID	601544
KID	602540
KID	603546
KIDINS220	617296
KIF11	152950
KIF14	616258
KIF1A	610357
KIF1A	614213
KIF1A	614255
KIF1B	118210
KIF1B	171300
KIF1B	256700
KIF1C	611302
KIF21A	135700
KIF22	603546
KIF2A	615411
KIF4	300923
KIF4A	300923
KIF5A	604187
KIF5A	617235
KIF5C	615282
KIF7	200990
KIF7	607131
KIF7	614120
KIND1	173650
KIND3	612840
KIP1	610755
KIP2	130650
KIP2	609439
KIP2	614732
KIP2	614869
KIPP1184	118800
KIR2.1	170390
KIR2.1	609622
KIR2.1	613980
KIR2.6	613239
KIR3DL1	609423
KIR3DS1	609423
KIRRE	612581
KIRREL3	612581
KISS1	614842
KISS1R	176400
KISS1R	614837
KIT	154800
KIT	172800
KIT	273300
KIT	601626
KIT	606764
KITLG	145250
KITLG	611664
KITLG	616697
KIZ	615780
KIZUNA	615780
KL	211900
KLC2	609541
KLF1	111150
KLF1	613566
KLF1	613673
KLF11	610508
KLF6	176807
KLF6	613659
KLHDC8B	236000
KLHL10	615081
KLHL15	300982
KLHL1AS	608768
KLHL24	617294
KLHL3	614495
KLHL40	615348
KLHL41	615731
KLHL7	612943
KLHL7	617055
KLK1	615953
KLK3	612423
KLK4	204700
KLKB1	612423
KLKR	615953
KLLN	615107
KLOTHO	211900
KMIN	614817
KMS	236700
KMS	308700
KMS	605231
KMT2A	605130
KMT2B	617284
KMT2D	147920
KNBC	604278
KNG	228960
KNG1	228960
KNO1	267750
KNSL1	152950
KNSL4	603546
KOGS	131440
KOGS	228550
KOGS	601812
KOGS	615007
KOGS	616592
KOS	244450
KPA	604093
KPD	125853
KPD	612225
KPD	612227
KPLBS	614098
KPPP1	148600
KPPS2	605676
KPPS2	607450
KPPS2	607655
KPPS2	609638
KPPS2	612908
KPPS2	615821
KPTN	615637
KRAS	109800
KRAS	114480
KRAS	137215
KRAS	163200
KRAS	211980
KRAS	260350
KRAS	601626
KRAS	609942
KRAS	614470
KRAS	615278
KRAS2	109800
KRAS2	114480
KRAS2	137215
KRAS2	163200
KRAS2	211980
KRAS2	260350
KRAS2	601626
KRAS2	609942
KRAS2	614470
KRAS2	615278
KREMEM1	617392
KRG2	613398
KRIP6	617294
KRIT1	116860
KRIZI	612379
KRIZI	612713
KRM1	617392
KRML	166300
KRML	617041
KROX20	145900
KROX20	605253
KROX20	607678
KRPPD	606693
KRPPD	617225
KRS2	614868
KRT1	113800
KRT1	144200
KRT1	146590
KRT1	600962
KRT1	607602
KRT1	607654
KRT10	113800
KRT10	607602
KRT10	609165
KRT12	122100
KRT13	615785
KRT14	125595
KRT14	131760
KRT14	131800
KRT14	131900
KRT14	161000
KRT14	601001
KRT16	167200
KRT16	613000
KRT17	167210
KRT17	184500
KRT18	215600
KRT2	146800
KRT24IRS1	616760
KRT25	616760
KRT2A	146800
KRT2E	146800
KRT3	122100
KRT4	193900
KRT5	131760
KRT5	131800
KRT5	131900
KRT5	131960
KRT5	179850
KRT5	601001
KRT5	609352
KRT6A	615726
KRT6B	615728
KRT6C	615735
KRT6IRS1	615896
KRT6IRS4	194300
KRT6IRS4	613981
KRT6IRS4	614929
KRT71	615896
KRT74	194300
KRT74	613981
KRT74	614929
KRT75	612318
KRT8	215600
KRT81	158000
KRT83	158000
KRT85	602032
KRT86	158000
KRT9	144200
KRTHB1	158000
KRTHB3	158000
KRTHB5	602032
KRTHB6	158000
KTCN1	148300
KTCN1	614195
KTCN2	2
KTCN3	3
KTCN4	4
KTCN5	5
KTCN6	6
KTCN7	7
KTCN8	8
KTCNCT	614303
KTELC1	615696
KTELC1	617232
KTU	612518
KTZS	226750
KURU	123400
KURU	137440
KURU	245300
KURU	600072
KURU	603218
KURU	606688
KV11.1	610356
KVLQT1	192500
KVLQT1	220400
KVLQT1	607554
KVLQT1	609621
KY	617114
KYNU	236800
KYNUU	236800
KYOT	300695
KYOT	300696
KYOT	300717
KYOT	300718
KYPSC1	1
L1CAM	303350
L1CAM	304100
L1CAM	307000
L2HGA	236792
L2HGDH	236792
LAC	223000
LAD	116920
LAD	246900
LADCI	617173
LADCI	617182
LAH	607903
LAH2	604379
LAH3	278150
LAM	191100
LAM	606690
LAM	613254
LAMA1	615960
LAMA2	607855
LAMA3	226650
LAMA3	226700
LAMA3	245660
LAMA3	615235
LAMA4	615235
LAMB1	615191
LAMB2	609049
LAMB2	614199
LAMB2T	226650
LAMB2T	226700
LAMB3	104530
LAMB3	226650
LAMB3	226700
LAMBR	271400
LAMC2	226650
LAMC2	226700
LAMC3	614115
LAMM	607855
LAMNB2	226650
LAMNB2	226700
LAMP2	300257
LAMPB	300257
LAMR1	271400
LAMS	609049
LAMS	614199
LAMSHF	616803
LAMTOR2	610798
LAN	111600
LAN	609153
LAN	614497
LAN	615402
LANGERIN	613393
LAP	601626
LAP1	614849
LAP1	617072
LAP1B	617072
LAR	616001
LARGE	608840
LARGE	613154
LARP7	615071
LARS	615438
LARS2	615300
LARS2	617021
LAS1L	309585
LASS1	616230
LASS3	615023
LASU1	300706
LBA	614700
LBC1	162400
LBFP	615605
LBN	193530
LBN	225500
LBNBG	119800
LBNBG	186550
LBR	169400
LBR	215140
LBR	613471
LCA	608971
LCA	609532
LCA1	204000
LCA1	601777
LCA10	610188
LCA10	610189
LCA10	611134
LCA10	611755
LCA10	615991
LCA11	180105
LCA11	613837
LCA12	610612
LCA13	612712
LCA14	613341
LCA15	600132
LCA15	613843
LCA16	193230
LCA16	614186
LCA17	118100
LCA17	613094
LCA17	613703
LCA17	615360
LCA2	204100
LCA2	613794
LCA3	604232
LCA4	604393
LCA5	604537
LCA6	608194
LCA6	613826
